event_id,time_utc,latitude,longitude,depth_km,mag_type,magnitude,place
20260402.0833002,2026-04-02T08:33:51.000Z,54.7835,-118.7249,3.74,MLy,2.73,"Suspected industry-related event, 43 km S of Grande Prairie, AB/Événement lié à l'industrie soupconné, 43 km S de Grande Prairie, AB"
20260402.0908001,2026-04-02T09:08:48.000Z,60.3218,-141.2627,25.68,ML,1.91,"211 km WSW of Haines Junction, YT/211 km OSO de Haines Junction, YT"
20260402.1209001,2026-04-02T12:09:02.000Z,51.3562,-131.1544,10.0,Mw',3.12,"265 km WNW of Port Hardy, BC/265 km ONO de Port Hardy, BC"
20260402.1600001,2026-04-02T16:00:17.000Z,45.6437,-66.0575,0.0,MwN,1.36,"Blast, 1 km E of Wickham, NB/Dynamitage, 1 km E de Wickham, NB"
20260402.1738001,2026-04-02T17:38:24.000Z,45.066,-71.8189,0.0,MwN,1.65,"Blast, 8 km S of Coaticook, QC/Dynamitage, 8 km S de Coaticook, QC"
20260402.2215001,2026-04-02T22:15:49.000Z,49.6096,-66.198,18.0,MwN,1.05,"57 km NNE of Sainte-Anne-des-Monts, QC/57 km NNE de Sainte-Anne-des-Monts, QC"
20260402.2328001,2026-04-02T23:28:22.000Z,49.1139,-122.1751,0.0,ML,1.86,"Blast, 13 km ENE of Abbotsford, BC/Dynamitage, 13 km ENE de Abbotsford, BC"
20260403.0038001,2026-04-03T00:38:48.000Z,50.8826,-127.1679,10.0,ML1,1.66,"29 km NE of Port Hardy, BC/29 km NE de Port Hardy, BC"
20260403.0119001,2026-04-03T01:19:15.000Z,41.7755,-81.0712,5.0,MwN,1.55,"62 km ENE of Cleveland, OH/62 km ENE de Cleveland, OH"
20260403.0152001,2026-04-03T01:52:27.000Z,60.5493,-139.8151,5.0,ML,2.17,"128 km W of Haines Junction, YT/128 km O de Haines Junction, YT"
20260403.0341001,2026-04-03T03:41:23.000Z,53.8867,-131.6127,22.06,ML,2.29,"38 km ESE of Masset, BC/38 km ESE de Masset, BC"
20260403.0412001,2026-04-03T04:12:48.000Z,60.5191,-140.0286,5.0,ML,3.04,"140 km W of Haines Junction, YT/140 km O de Haines Junction, YT"
20260403.0548001,2026-04-03T05:48:36.000Z,41.7576,-81.0309,5.0,MwN,1.91,"64 km ENE of Cleveland, OH/64 km ENE de Cleveland, OH"
20260403.0757001,2026-04-03T07:57:03.000Z,45.927,-74.8204,17.21,MwN,1.62,"14 km SSW of Amherst, QC/14 km SSO de Amherst, QC"
20260403.0853001,2026-04-03T08:53:08.000Z,58.0453,-137.5192,10.0,ML,2.47,"184 km W of Juneau, AK/184 km O de Juneau, AK"
20260403.1107001,2026-04-03T11:07:53.000Z,48.5811,-123.0873,9.78,ML,1.34,"27 km NE of Victoria, BC/27 km NE de Victoria, BC"
20260403.1636001,2026-04-03T16:36:17.000Z,49.2797,-67.4402,18.0,MwN,0.36,"48 km N of Matane, QC/48 km N de Matane, QC"
20260403.1641002,2026-04-03T16:41:11.000Z,53.8884,-131.6443,23.63,ML,2.4,"36 km ESE of Masset, BC/36 km ESE de Masset, BC"
20260403.1825001,2026-04-03T18:25:51.000Z,53.886,-131.6007,24.22,ML,2.45,"38 km ESE of Masset, BC/38 km ESE de Masset, BC"
20260403.1935001,2026-04-03T19:35:08.000Z,60.0,-141.7535,10.0,ML,2.15,"248 km WSW of Haines Junction, YT/248 km OSO de Haines Junction, YT"
20260403.2315001,2026-04-03T23:15:19.000Z,53.9047,-131.6235,26.47,ML,2.32,"36 km ESE of Masset, BC/36 km ESE de Masset, BC"
20260403.2333001,2026-04-03T23:33:40.000Z,53.9026,-113.3146,1.0,MLy,3.25,"Suspected industry-related event, 5 km W of Sturgeon County, AB/Événement lié à l'industrie soupconné, 5 km O de Sturgeon County, AB"
20260404.0033001,2026-04-04T00:33:52.000Z,46.7547,-82.1543,2.0,MwN,2.04,"46 km W of Cartier, ON/46 km O de Cartier, ON"
20260404.0035001,2026-04-04T00:35:19.000Z,46.7295,-82.1443,2.0,MwN,1.56,"45 km W of Cartier, ON/45 km O de Cartier, ON"
20260404.0125001,2026-04-04T01:25:52.000Z,53.9395,-113.4224,1.0,MLy,2.49,"Suspected industry-related event, 13 km WNW of Sturgeon County, AB/Événement lié à l'industrie soupconné, 13 km ONO de Sturgeon County, AB"
20260404.0717001,2026-04-04T07:17:27.000Z,58.4589,-136.975,1.0,ML,2.6,"150 km W of Juneau, AK/150 km O de Juneau, AK"
20260404.1357001,2026-04-04T13:57:02.000Z,49.0267,-123.1301,21.13,ML,2.76,"15 km S of Richmond, BC, felt/15 km S de Richmond, BC, ressenti"
20260404.1359001,2026-04-04T13:59:51.000Z,46.7629,-82.1422,2.0,MwN,2.1,"45 km W of Cartier, ON/45 km O de Cartier, ON"
20260404.2029001,2026-04-04T20:29:42.000Z,49.4274,-129.4212,10.0,Mw',2.69,"199 km SW of Port Hardy, BC/199 km SO de Port Hardy, BC"
20260404.2101001,2026-04-04T21:01:52.000Z,54.696,-118.9429,0.53,MLy,2.36,"Suspected industry-related event, 54 km S of Grande Prairie, AB/Événement lié à l'industrie soupconné, 54 km S de Grande Prairie, AB"
20260405.0424001,2026-04-05T04:24:33.000Z,47.3851,-70.2165,13.16,MwN,0.07,"14 km W of La Pocatière, QC/14 km O de La Pocatière, QC"
20260405.0513001,2026-04-05T05:13:49.000Z,62.1972,-124.5797,5.0,ML,3.49,"172 km WNW of Fort Simpson, NT/172 km ONO de Fort Simpson, NT"
20260405.0703001,2026-04-05T07:03:59.000Z,65.18,-134.5066,5.0,ML,3.23,"189 km NNE of Mayo, YT/189 km NNE de Mayo, YT"
20260405.0729001,2026-04-05T07:29:44.000Z,46.3992,-66.2501,5.0,MwN,1.29,"21 km SSW of Doaktown, NB/21 km SSO de Doaktown, NB"
20260405.0920001,2026-04-05T09:20:03.000Z,47.7223,-69.8134,9.17,MwN,0.73,"14 km WNW of Saint-Alexandre-de-Kamouraska, QC/14 km ONO de Saint-Alexandre-de-Kamouraska, QC"
20260405.2221001,2026-04-05T22:21:48.000Z,43.4671,-76.9044,5.0,MwN,1.86,"67 km ENE of Rochester, NY/67 km ENE de Rochester, NY"
20260405.2227001,2026-04-05T22:27:03.000Z,54.654,-129.2843,5.0,ML,2.69,"47 km WNW of Terrace, BC/47 km ONO de Terrace, BC"
20260406.0056001,2026-04-06T00:56:27.000Z,53.1515,-124.8916,1.0,ML,2.14,"Suspected blast, 27 km WNW of Kluskus 1, BC/Dynamitage soupconné, 27 km ONO de Kluskus 1, BC"
20260406.0245001,2026-04-06T02:45:46.000Z,47.654,-70.1298,9.08,MwN,1.37,"2 km ENE of La Malbaie, QC/2 km ENE de La Malbaie, QC"
20260406.0434001,2026-04-06T04:34:42.000Z,47.2697,-70.28,14.12,MwN,1.0,"6 km N of Saint-Jean-Port-Joli, QC/6 km N de Saint-Jean-Port-Joli, QC"
20260406.0520001,2026-04-06T05:20:20.000Z,50.3114,-130.2285,10.0,Mw',3.05,"198 km WSW of Port Hardy, BC/198 km OSO de Port Hardy, BC"
20260406.0526001,2026-04-06T05:26:46.000Z,48.1326,-80.0786,1.62,MwN,1.06,"Mining event, 4 km WSW of Kirkland Lake, ON/Événement minier, 4 km OSO de Kirkland Lake, ON"
20260406.0527001,2026-04-06T05:27:12.000Z,48.1326,-80.0786,1.62,MwN,1.92,"Mining event, 4 km WSW of Kirkland Lake, ON/Événement minier, 4 km OSO de Kirkland Lake, ON"
20260406.0603001,2026-04-06T06:03:47.000Z,52.4881,-131.8407,28.16,ML,2.48,"87 km S of Daajing Giids, BC/87 km S de Daajing Giids, BC"
20260406.0800001,2026-04-06T08:00:31.000Z,50.2935,-130.2266,10.0,Mw',2.94,"199 km WSW of Port Hardy, BC/199 km OSO de Port Hardy, BC"
20260406.0809001,2026-04-06T08:09:48.000Z,60.524,-139.7758,5.0,ML,2.24,"126 km W of Haines Junction, YT/126 km O de Haines Junction, YT"
20260406.0814001,2026-04-06T08:14:22.000Z,49.8545,-127.2965,9.98,ML,1.45,"20 km SSE of Houpsitas 6, BC/20 km SSE de Houpsitas 6, BC"
20260406.1004001,2026-04-06T10:04:18.000Z,60.5963,-139.7578,5.0,ML,2.25,"94 km SSW of Burwash Landing, YT/94 km SSO de Burwash Landing, YT"
20260406.1424001,2026-04-06T14:24:29.000Z,50.3349,-128.348,26.8,ML,1.54,"43 km SW of Holberg, BC/43 km SO de Holberg, BC"
20260406.1639001,2026-04-06T16:39:31.000Z,53.9058,-131.6539,27.0,ML1,1.73,"34 km ESE of Masset, BC/34 km ESE de Masset, BC"
20260406.2143001,2026-04-06T21:43:00.000Z,60.5686,-139.829,5.0,ML,2.22,"128 km W of Haines Junction, YT/128 km O de Haines Junction, YT"
20260407.0207001,2026-04-07T02:07:43.000Z,54.947,-121.0911,0.0,ML,3.21,"Blast, 11 km WSW of Trend Mine, BC/Dynamitage, 11 km OSO de la mine Trend, BC"
20260407.0641001,2026-04-07T06:41:58.000Z,52.5631,-132.7994,10.0,ML,2.27,"91 km SSW of Daajing Giids, BC/91 km SSO de Daajing Giids, BC"
20260407.0744001,2026-04-07T07:44:01.000Z,54.5174,-118.5366,5.0,MLy,3.34,"Suspected industry-related event, 75 km SSE of Grande Prairie, AB/Événement lié à l'industrie soupconné, 75 km SSE de Grande Prairie, AB"
20260407.0823001,2026-04-07T08:23:43.000Z,54.0873,-133.7245,10.0,M,2.03,"103 km W of Masset, BC/103 km O de Masset, BC"
20260407.0904001,2026-04-07T09:04:44.000Z,54.546,-118.5777,3.24,MLy,2.35,"Suspected industry-related event, 71 km SSE of Grande Prairie, AB/Événement lié à l'industrie soupconné, 71 km SSE de Grande Prairie, AB"
20260407.0944001,2026-04-07T09:44:31.000Z,47.8166,-69.9709,2.0,MwN,1.07,"7 km WSW of Saint-Siméon, QC/7 km OSO de Saint-Siméon, QC"
20260407.1202001,2026-04-07T12:02:08.000Z,54.7764,-118.6917,4.74,MLy,2.47,"Suspected industry-related event, 44 km S of Grande Prairie, AB/Événement lié à l'industrie soupconné, 44 km S de Grande Prairie, AB"
20260407.1315001,2026-04-07T13:15:30.000Z,45.5812,-74.4458,9.63,MwN,1.03,"12 km SW of Lachute, QC/12 km SO de Lachute, QC"
20260407.1712001,2026-04-07T17:12:05.000Z,56.0259,-120.803,3.48,MLy,2.46,"Suspected industry-related event, 16 km SSW of Taylor, BC/Événement lié à l'industrie soupconné, 16 km SSO de Taylor, BC"
20260407.1941001,2026-04-07T19:41:01.000Z,47.4181,-70.4187,5.98,MwN,0.55,"7 km ESE of Baie-Saint-Paul, QC/7 km ESE de Baie-Saint-Paul, QC"
20260407.1955001,2026-04-07T19:55:53.000Z,60.5884,-139.9513,1.0,ML,2.97,"100 km SSW of Burwash Landing, YT/100 km SSO de Burwash Landing, YT"
20260407.2240001,2026-04-07T22:40:21.000Z,48.6681,-128.6218,10.0,Mw',2.95,"243 km SSW of Port Hardy, BC/243 km SSO de Port Hardy, BC"
20260407.2316001,2026-04-07T23:16:39.000Z,54.8236,-120.9735,0.0,ML,2.53,"Blast, 19 km S of Trend Mine, BC/Dynamitage, 19 km S de la mine Trend, BC"
20260407.2347001,2026-04-07T23:47:32.000Z,50.6552,-130.4636,10.0,Mw',2.88,"209 km W of Port Hardy, BC/209 km O de Port Hardy, BC"
20260408.0127001,2026-04-08T01:27:02.000Z,54.2794,-117.7386,1.0,MLy,2.22,"Suspected industry-related event, 62 km WSW of Fox Creek, AB/Événement lié à l'industrie soupconné, 62 km OSO de Fox Creek, AB"
20260408.0826001,2026-04-08T08:26:14.000Z,52.7239,-132.3395,7.76,ML,1.83,"61 km SSW of Daajing Giids, BC/61 km SSO de Daajing Giids, BC"
20260408.1102001,2026-04-08T11:02:14.000Z,50.6021,-130.4742,10.0,Mw',3.34,"210 km W of Port Hardy, BC/210 km O de Port Hardy, BC"
20260408.1119002,2026-04-08T11:19:52.000Z,59.6845,-136.144,4.38,ML,3.97,"127 km SSW of Whitehorse, YT/127 km SSO de Whitehorse, YT"
20260408.1647001,2026-04-08T16:47:16.000Z,52.5617,-132.0278,22.76,ML,2.58,"77 km S of Daajing Giids, BC/77 km S de Daajing Giids, BC"
20260408.1657001,2026-04-08T16:57:25.000Z,52.4679,-127.0994,5.0,ML,1.54,"27 km WNW of Bella Coola 1, BC/27 km ONO de Bella Coola 1, BC"
20260408.1730001,2026-04-08T17:30:03.000Z,43.9752,-77.8812,0.0,MwN,1.28,"Blast, 3 km S of Colborne, ON, felt/Dynamitage, 3 km S de Colborne, ON, ressenti"
20260408.1735001,2026-04-08T17:35:12.000Z,43.9837,-77.8787,0.0,MwN,1.23,"Blast, 3 km SSE of Colborne, ON, felt/Dynamitage, 3 km SSE de Colborne, ON, ressenti"
20260408.1741001,2026-04-08T17:41:46.000Z,44.9413,-74.3988,5.45,MwN,1.75,"10 km SE of Dundee, QC/10 km SE de Dundee, QC"
20260408.2305001,2026-04-08T23:05:52.000Z,44.7873,-78.886,5.0,MwN,1.07,"23 km N of Kawartha Lakes, ON/23 km N de Kawartha Lakes, ON"
20260408.2317001,2026-04-08T23:17:34.000Z,41.7798,-81.0665,5.0,MwN,1.94,"63 km ENE of Cleveland, OH/63 km ENE de Cleveland, OH"
20260408.2336001,2026-04-08T23:36:06.000Z,47.4765,-70.0037,9.9,MwN,1.33,"12 km N of La Pocatière, QC/12 km N de La Pocatière, QC"
20260409.0147001,2026-04-09T01:47:50.000Z,61.0288,-140.188,5.0,ML,2.33,"74 km WSW of Burwash Landing, YT/74 km OSO de Burwash Landing, YT"
20260409.0239001,2026-04-09T02:39:42.000Z,61.0192,-140.18,5.0,ML,2.14,"74 km WSW of Burwash Landing, YT/74 km OSO de Burwash Landing, YT"
20260409.0300002,2026-04-09T03:00:45.000Z,53.9357,-113.4031,1.0,MLy,3.79,"Suspected industry-related event, 12 km WNW of Sturgeon County, AB, felt/Événement lié à l'industrie soupconné, 12 km ONO de Sturgeon County, AB, ressent"
20260409.0520001,2026-04-09T05:20:16.000Z,50.7078,-130.5435,10.0,Mw',2.78,"214 km W of Port Hardy, BC/214 km O de Port Hardy, BC"
20260409.0742001,2026-04-09T07:42:20.000Z,59.6942,-136.1927,5.0,ML,2.53,"127 km SSW of Whitehorse, YT/127 km SSO de Whitehorse, YT"
20260409.1118001,2026-04-09T11:18:03.000Z,48.3627,-124.732,21.72,ML,1.86,"31 km SW of Port Renfrew, BC/31 km SO de Port Renfrew, BC"
20260409.1411001,2026-04-09T14:11:29.000Z,53.0447,-132.7234,14.75,ML,2.92,"49 km WSW of Daajing Giids, BC/49 km OSO de Daajing Giids, BC"
20260409.1413001,2026-04-09T14:13:54.000Z,49.6117,-66.2031,14.93,MwN,2.26,"57 km NNE of Sainte-Anne-des-Monts, QC/57 km NNE de Sainte-Anne-des-Monts, QC"
20260409.1528001,2026-04-09T15:28:52.000Z,60.5387,-139.8488,5.0,ML,2.4,"130 km W of Haines Junction, YT/130 km O de Haines Junction, YT"
20260409.1544001,2026-04-09T15:44:21.000Z,60.5985,-139.9829,5.0,ML,2.95,"100 km SSW of Burwash Landing, YT/100 km SSO de Burwash Landing, YT"
20260409.1623001,2026-04-09T16:23:59.000Z,48.7895,-64.4924,0.0,MwN,1.32,"Blast, 24 km SSW of Rivière-au-Renard, QC/Dynamitage, 24 km SSO de Rivière-au-Renard, QC"
20260409.1649001,2026-04-09T16:49:07.000Z,47.508,-70.5643,0.0,MwN,1.22,"Blast, 8 km NW of Baie-Saint-Paul, QC/Dynamitage, 8 km NO de Baie-Saint-Paul, QC"
20260410.0517001,2026-04-10T05:17:51.000Z,52.4819,-127.1301,5.0,ML,1.84,"30 km WNW of Bella Coola 1, BC/30 km ONO de Bella Coola 1, BC"
20260410.0545001,2026-04-10T05:45:20.000Z,60.2274,-141.24,6.82,ML,2.34,"212 km WSW of Haines Junction, YT/212 km OSO de Haines Junction, YT"
20260410.0946001,2026-04-10T09:46:10.000Z,58.6848,-139.5858,5.0,ML,2.51,"337 km SW of Whitehorse, YT/337 km SO de Whitehorse, YT"
20260410.1147001,2026-04-10T11:47:43.000Z,60.5191,-140.0369,5.0,ML,1.96,"140 km W of Haines Junction, YT/140 km O de Haines Junction, YT"
20260410.1643001,2026-04-10T16:43:17.000Z,57.915,-136.7055,5.0,ML,4.57,"141 km WSW of Juneau, AK/141 km OSO de Juneau, AK"
20260410.1744001,2026-04-10T17:44:30.000Z,54.3893,-117.2247,1.0,MLy,2.61,"Suspected industry-related event, 27 km W of Fox Creek, AB/Événement lié à l'industrie soupconné, 27 km O de Fox Creek, AB"
20260410.2026001,2026-04-10T20:26:58.000Z,54.3116,-118.4348,1.0,MLy,2.85,"Suspected industry-related event, 65 km NE of Grande Cache, AB/Événement lié à l'industrie soupconné, 65 km NE de Grande Cache, AB"
20260410.2044001,2026-04-10T20:44:11.000Z,54.2993,-118.469,1.0,MLy,2.87,"Suspected industry-related event, 62 km NE of Grande Cache, AB/Événement lié à l'industrie soupconné, 62 km NE de Grande Cache, AB"
20260410.2155001,2026-04-10T21:55:05.000Z,50.5522,-127.8442,1.0,ML,1.64,"19 km WSW of Coal Harbour, BC/19 km OSO de Coal Harbour, BC"
20260410.2312001,2026-04-10T23:12:33.000Z,50.5834,-130.2567,10.0,Mw',3.1,"195 km W of Port Hardy, BC/195 km O de Port Hardy, BC"
20260411.0454001,2026-04-11T04:54:13.000Z,47.4065,-70.0747,21.4,MwN,0.41,"5 km NW of La Pocatière, QC/5 km NO de La Pocatière, QC"
20260411.0608001,2026-04-11T06:08:23.000Z,48.2767,-124.6292,33.97,ML,1.56,"34 km SSW of Port Renfrew, BC/34 km SSO de Port Renfrew, BC"
20260411.0623001,2026-04-11T06:23:54.000Z,59.7009,-136.2417,10.0,ML1,1.39,"128 km SSW of Whitehorse, YT/128 km SSO de Whitehorse, YT"
20260411.0713001,2026-04-11T07:13:56.000Z,46.3068,-64.8569,8.61,MwN,1.7,"3 km N of Dundas, NB/3 km N de Dundas, NB"
20260411.0755001,2026-04-11T07:55:25.000Z,46.3918,-65.7936,5.0,MwN,0.74,"25 km NNE of Chipman, NB/25 km NNE de Chipman, NB"
20260411.0843001,2026-04-11T08:43:18.000Z,60.506,-139.9472,5.0,ML,2.69,"136 km W of Haines Junction, YT/136 km O de Haines Junction, YT"
20260411.0846001,2026-04-11T08:46:12.000Z,60.8871,-138.1112,5.0,ML,2.21,"36 km WNW of Haines Junction, YT/36 km ONO de Haines Junction, YT"
20260411.1004001,2026-04-11T10:04:58.000Z,49.7253,-67.8692,5.0,MwN,1.06,"66 km NNE of Hauterive, QC/66 km NNE de Hauterive, QC"
20260411.1257001,2026-04-11T12:57:43.000Z,54.3143,-117.7824,1.0,MLy,1.98,"Suspected industry-related event, 64 km W of Fox Creek, AB/Événement lié à l'industrie soupconné, 64 km O de Fox Creek, AB"
20260411.1417001,2026-04-11T14:17:03.000Z,50.8158,-63.6653,2.0,MwN,1.1,"Suspected industry-related event, 34 km NNW of Lac Tio Mine, QC/Événement lié à l'industrie soupconné, 34 km NNO de la mine Lac Tio, QC"
20260411.1649001,2026-04-11T16:49:01.000Z,59.2261,-137.761,5.0,ML,2.3,"221 km SW of Whitehorse, YT/221 km SO de Whitehorse, YT"
20260411.1921001,2026-04-11T19:21:42.000Z,60.4706,-139.6579,5.0,ML,2.59,"121 km WSW of Haines Junction, YT/121 km OSO de Haines Junction, YT"
20260411.2110001,2026-04-11T21:10:44.000Z,46.5472,-66.6167,5.0,MwN,1.4,"38 km W of Doaktown, NB/38 km O de Doaktown, NB"
20260411.2143001,2026-04-11T21:43:59.000Z,59.936,-137.9982,5.0,ML,2.25,"95 km SSW of Haines Junction, YT/95 km SSO de Haines Junction, YT"
20260412.0207001,2026-04-12T02:07:09.000Z,49.5759,-66.4534,18.0,MwN,0.8,"49 km N of Sainte-Anne-des-Monts, QC/49 km N de Sainte-Anne-des-Monts, QC"
20260412.0430001,2026-04-12T04:30:19.000Z,60.4647,-139.6333,5.0,ML,2.56,"120 km WSW of Haines Junction, YT/120 km OSO de Haines Junction, YT"
20260412.0652001,2026-04-12T06:52:37.000Z,60.4949,-139.9423,5.0,ML,4.16,"136 km W of Haines Junction, YT/136 km O de Haines Junction, YT"
20260412.0718001,2026-04-12T07:18:21.000Z,60.5007,-139.9606,5.0,ML,3.22,"137 km W of Haines Junction, YT/137 km O de Haines Junction, YT"
20260412.1005001,2026-04-12T10:05:06.000Z,60.4979,-139.973,5.0,ML,2.83,"137 km W of Haines Junction, YT/137 km O de Haines Junction, YT"
20260412.1113001,2026-04-12T11:13:36.000Z,52.1472,-132.1298,22.4,ML,2.38,"123 km S of Daajing Giids, BC/123 km S de Daajing Giids, BC"
20260412.1138001,2026-04-12T11:38:24.000Z,47.4094,-70.0746,15.25,MwN,0.63,"5 km NW of La Pocatière, QC/5 km NO de La Pocatière, QC"
20260412.1325001,2026-04-12T13:25:24.000Z,50.4615,-130.2005,10.0,Mw',3.43,"193 km W of Port Hardy, BC/193 km O de Port Hardy, BC"
20260412.1604001,2026-04-12T16:04:57.000Z,47.1331,-129.1039,10.0,Mw',3.85,"416 km SW of Courtenay, BC/416 km SO de Courtenay, BC"
20260412.1623001,2026-04-12T16:23:17.000Z,49.349,-122.3158,1.03,ML,1.46,"12 km NNW of McConnell Creek, BC/12 km NNO de McConnell Creek, BC"
20260412.1808001,2026-04-12T18:08:32.000Z,59.4267,-135.959,5.0,ML,2.05,"149 km SSW of Whitehorse, YT/149 km SSO de Whitehorse, YT"
20260412.1811001,2026-04-12T18:11:53.000Z,43.5098,-78.3752,5.0,MwN,1.41,"58 km SE of Oshawa, ON/58 km SE de Oshawa, ON"
20260413.0117001,2026-04-13T01:17:42.000Z,60.472,-140.0,5.0,ML,1.98,"139 km WSW of Haines Junction, YT/139 km OSO de Haines Junction, YT"
20260413.0314001,2026-04-13T03:14:06.000Z,60.5546,-140.0205,5.0,ML,2.47,"139 km W of Haines Junction, YT/139 km O de Haines Junction, YT"
20260413.0451001,2026-04-13T04:51:07.000Z,54.3113,-117.6974,1.0,MLy,2.28,"Suspected industry-related event, 58 km W of Fox Creek, AB/Événement lié à l'industrie soupconné, 58 km O de Fox Creek, AB"
20260413.0453001,2026-04-13T04:53:50.000Z,60.5901,-140.0296,5.0,ML,3.08,"138 km W of Haines Junction, YT/138 km O de Haines Junction, YT"
20260413.0703001,2026-04-13T07:03:02.000Z,60.5888,-140.1345,5.0,ML,2.17,"105 km SW of Burwash Landing, YT/105 km SO de Burwash Landing, YT"
20260413.0730001,2026-04-13T07:30:13.000Z,56.3339,-121.5814,1.0,MLy,2.07,"Suspected industry-related event, 23 km SE of Halfway River 168, BC/Événement lié à l'industrie soupconné, 23 km SE de Halfway River 168, BC"
20260413.0824001,2026-04-13T08:24:06.000Z,59.7285,-141.8079,5.0,ML,3.26,"263 km WSW of Haines Junction, YT/263 km OSO de Haines Junction, YT"
20260413.1226001,2026-04-13T12:26:16.000Z,59.6941,-136.2091,5.0,ML,1.9,"128 km SSW of Whitehorse, YT/128 km SSO de Whitehorse, YT"
20260413.1341001,2026-04-13T13:41:30.000Z,59.8202,-136.7319,5.0,ML,2.19,"133 km SW of Whitehorse, YT/133 km SO de Whitehorse, YT"
20260413.1616001,2026-04-13T16:16:28.000Z,59.7531,-141.6278,5.0,ML,2.86,"253 km WSW of Haines Junction, YT/253 km OSO de Haines Junction, YT"
20260413.1722001,2026-04-13T17:22:45.000Z,60.4366,-139.664,5.0,ML,2.28,"123 km WSW of Haines Junction, YT/123 km OSO de Haines Junction, YT"
20260413.1723001,2026-04-13T17:23:48.000Z,60.5999,-140.039,5.0,ML,2.4,"139 km W of Haines Junction, YT/139 km O de Haines Junction, YT"
20260413.2311001,2026-04-13T23:11:33.000Z,49.1002,-122.0148,0.0,ML,1.51,"Blast, 8 km SW of Chilliwack, BC/Dynamitage, 8 km SO de Chilliwack, BC"
20260414.0211001,2026-04-14T02:11:14.000Z,47.5102,-70.0834,11.02,MwN,1.77,"16 km SSE of La Malbaie, QC/16 km SSE de La Malbaie, QC"
20260414.0259001,2026-04-14T02:59:42.000Z,48.2517,-78.4518,3.08,MwN,2.8,"Mining event, LaRonde - Zone 5 Mine, QC/Événement minier, Mine LaRonde - Zone 5, QC"
20260414.0534001,2026-04-14T05:34:19.000Z,51.0911,-124.4398,0.55,ML,1.85,"55 km SW of Lohbiee 3, BC/55 km SO de Lohbiee 3, BC"
20260414.0616001,2026-04-14T06:16:35.000Z,59.834,-136.6669,2.19,ML,2.28,"130 km SW of Whitehorse, YT/130 km SO de Whitehorse, YT"
20260414.0620001,2026-04-14T06:20:16.000Z,56.9853,-122.268,3.16,MLy,2.25,"Suspected industry-related event, 74 km W of Prespatou, BC/Événement lié à l'industrie soupconné, 74 km O de Prespatou, BC"
20260414.0722001,2026-04-14T07:22:17.000Z,49.3891,-90.5739,2.0,MwN,1.22,"78 km E of Ignace, ON/78 km E de Ignace, ON"
20260414.1018001,2026-04-14T10:18:08.000Z,52.8304,-132.5066,17.71,ML,1.96,"55 km SSW of Daajing Giids, BC/55 km SSO de Daajing Giids, BC"
20260414.1257001,2026-04-14T12:57:24.000Z,61.5095,-140.5182,0.98,ML,2.72,"83 km WNW of Burwash Landing, YT/83 km ONO de Burwash Landing, YT"
20260414.1503001,2026-04-14T15:03:08.000Z,49.4685,-127.0255,29.5,ML,1.56,"32 km WSW of Yuquot 1, BC/32 km OSO de Yuquot 1, BC"
20260414.1636003,2026-04-14T16:36:43.000Z,45.7545,-76.3528,13.17,Mw,3.94,"12 km SSE of Otter Lake, QC, felt/12 km SSE de Otter Lake, QC, ressenti"
20260414.1729001,2026-04-14T17:29:16.000Z,45.1669,-67.134,0.0,MwN,1.33,"Blast, 4 km SSW of Saint Croix, NB/Dynamitage, 4 km SSO de Saint Croix, NB"
20260414.2127001,2026-04-14T21:27:37.000Z,47.4408,-70.1908,7.71,MwN,0.45,"14 km WNW of La Pocatière, QC/14 km ONO de La Pocatière, QC"
20260414.2211002,2026-04-14T22:11:29.000Z,46.844,-70.8297,17.55,MwN,1.18,"8 km NW of Saint-Raphaël, QC/8 km NO de Saint-Raphaël, QC"
20260414.2306001,2026-04-14T23:06:18.000Z,64.996,-138.5933,5.0,ML,1.61,"112 km NNE of Dawson, YT/112 km NNE de Dawson, YT"
20260415.0816001,2026-04-15T08:16:12.000Z,54.3985,-118.395,5.0,MLy,1.94,"Suspected industry-related event, 90 km SSE of Grande Prairie, AB/Événement lié à l'industrie soupconné, 90 km SSE de Grande Prairie, AB"
20260415.1025001,2026-04-15T10:25:43.000Z,48.8591,-67.1399,7.07,MwN,0.94,"15 km ESE of Sainte-Félicité, QC/15 km ESE de Sainte-Félicité, QC"
20260415.1339001,2026-04-15T13:39:54.000Z,48.6667,-128.5598,10.0,Mw',2.72,"201 km WSW of Tofino, BC/201 km OSO de Tofino, BC"
20260415.1959001,2026-04-15T19:59:20.000Z,54.4684,-134.2227,10.0,ML,2.42,"144 km WNW of Masset, BC/144 km ONO de Masset, BC"
20260415.2054001,2026-04-15T20:54:49.000Z,52.9384,-132.6773,22.17,ML,2.04,"53 km SW of Daajing Giids, BC/53 km SO de Daajing Giids, BC"
20260415.2116001,2026-04-15T21:16:05.000Z,52.9355,-132.6056,20.33,ML,1.98,"50 km SW of Daajing Giids, BC/50 km SO de Daajing Giids, BC"
20260415.2119001,2026-04-15T21:19:04.000Z,54.3348,-118.4794,5.69,MLy,2.33,"Suspected industry-related event, 65 km NE of Grande Cache, AB/Événement lié à l'industrie soupconné, 65 km NE de Grande Cache, AB"
20260416.0356001,2026-04-16T03:56:45.000Z,53.8088,-133.526,10.0,ML,3.18,"93 km WSW of Masset, BC/93 km OSO de Masset, BC"
